date,sample_condition,lw_condition,sample_hhi,lw_hhi,sample_realized_vol,lw_realized_vol,sample_forecast_error,lw_forecast_error,sample_sharpe,lw_sharpe,sample_turnover,lw_turnover,lw_shrinkage,N,T,N_over_T
2019-11-18,1505.3950845832167,235.1254256143291,0.1844380659407084,0.06827369756997345,0.1393832279755752,0.09757765372416599,0.09040487271673328,0.0349308405267216,-0.5370230089308796,1.269683780372557,1.2808460718525796,0.626322052034364,0.10683461580455829,150,252,0.5952380952380952
2019-12-17,1823.6755556315682,248.07197599148375,0.1711483442676635,0.06442247249270203,0.0926805656856631,0.07941663110033255,0.04451140430519023,0.018517264711787412,0.20913418256668373,3.0649902969786806,1.0236219367944352,0.4444214944369178,0.1045955882066267,150,252,0.5952380952380952
2020-01-16,1717.8407274293843,227.96426008767398,0.16249950358392823,0.05936318390246694,0.16779368923467308,0.12195703399539481,0.12186097210793415,0.06299616823271051,4.285665221040247,4.458453598812417,0.8115358168170141,0.4123267419373565,0.10976040059897804,150,252,0.5952380952380952
2020-02-14,1685.0894012385502,239.1432967010622,0.1547468746153902,0.061218459871198054,0.26945861840987706,0.26962914957639383,0.22275345833524557,0.21019238188657402,-5.105180829368075,-6.343101796501109,1.2179327897861885,0.4689640385300894,0.10570769073922928,150,252,0.5952380952380952
2020-03-18,2157.220171182473,304.7073474011828,0.25318051567138494,0.08616252483737266,0.4345028875631492,0.40824528547246675,0.3853605360950545,0.3398259104307887,1.8229651070905333,0.9665390091106859,1.6656038715360637,0.7829614779233434,0.10398777333492261,150,252,0.5952380952380952
2020-04-22,2942.5635523038995,358.1985944097995,0.3400998010396301,0.11069188331931454,0.2260074437830507,0.15479566729153074,0.16596298733533657,0.06727842333395197,0.3077041005281911,-1.3019881581802004,1.7754894671786816,0.8686452900655875,0.1074319248268294,150,252,0.5952380952380952
2020-05-22,3482.2459723756383,406.0864863597718,0.31019387537233534,0.11442188246229765,0.16985504489049508,0.16879483283196045,0.10489497520671727,0.07909504229075377,6.781238221733362,5.751143963620224,1.3248586226362056,0.46822915633071793,0.09752037600413974,150,252,0.5952380952380952
2020-06-23,3674.1490805285594,410.53152901889166,0.35309097126039835,0.11615664554957644,0.15510022287117972,0.12135856813525696,0.08660467025890375,0.02732003838398364,0.2743235893435064,2.260150148811891,1.2077878970265905,0.5003858973314084,0.09567732241942613,150,252,0.5952380952380952
2020-07-22,2952.4342998177485,395.017569646451,0.3024789116914297,0.11497095047555113,0.1544743017571934,0.12458411243968283,0.08303481014287989,0.02934804026761771,1.7333877234313175,5.099560534263826,0.9902842837756225,0.3399608312910162,0.096143465102529,150,252,0.5952380952380952
2020-08-20,3007.239832673821,375.72143638733934,0.32522183108358615,0.11799531509358055,0.2533088871534714,0.19433299241178342,0.1836005656516033,0.09824546957089716,1.1879786853668435,2.6815542928789746,1.1149308433927427,0.3971120145060451,0.09990578740381145,150,252,0.5952380952380952
2020-09-18,2881.7924431367737,372.36263295303297,0.35341656157555446,0.12251216672154289,0.27969354712782696,0.17932706716930596,0.20603081960120384,0.07917118368908789,-3.3845267261537355,-4.768464084236508,1.4052430221265149,0.4896814018189268,0.1001227870991843,150,252,0.5952380952380952
2020-10-20,2640.8526133171135,375.8766876571998,0.29844779646938124,0.11870725360370807,0.20483906148334913,0.1393044507753464,0.12293266606957372,0.03634874429248883,3.217288029051818,6.069305135093586,1.5452985230611775,0.5737618354569398,0.09948782287159116,150,252,0.5952380952380952
2020-11-18,3251.5993481637474,385.73484766820263,0.29672630492316926,0.12337745052981704,0.18858059719856143,0.13416905459502523,0.10742073066573116,0.03109853404500837,2.2372574136191314,3.850051388883474,1.5023401682194168,0.5261121198398548,0.10032077674920752,150,252,0.5952380952380952
2020-12-18,3171.4087928120307,382.8362686477382,0.29310653389881547,0.12233066779533032,0.16344721933773365,0.1099024919218873,0.08068400484439214,0.005687135784808478,-3.915701228064483,-2.9829310398926525,1.1099246808782757,0.4006267863504527,0.10032210498910425,150,252,0.5952380952380952
2021-01-19,3002.3779244553693,408.73142128904254,0.28931460408069,0.12299532736425528,0.2464736049130077,0.1711456767055817,0.16280012527456847,0.06728963983294428,1.4513149406400694,2.906888472126696,1.1010401002469,0.36576821841652163,0.09455199615399179,150,252,0.5952380952380952
